date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:22	123330/123330	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1e1c2%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html	(from )
10:04:23	13/13	---M--	200	added ('OK')	text/plain	etag:%2258db68d6-d%22	https://pixinvent.com/robots.txt		(from )
10:04:23	5915/5915	---M--	200	added ('OK')	image/png	etag:%225de765ce-171b%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/ico/apple-icon-120.png	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/ico/apple-icon-120.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:36	211898/211898	---MCZ	200	added ('OK')	text/css	etag:W/%225e19dc1e-33bba%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/bootstrap.min.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/bootstrap.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:36	223170/223170	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c5b8c-367c2%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/vendors.min.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/vendors/css/vendors.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:37	50550/50550	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c3a5d-c576%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/bootstrap-extended.min.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/bootstrap-extended.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:37	240600/240600	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c3a5d-3abd8%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/colors.min.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/colors.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:38	68657/68657	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c3a5d-10c31%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/components.min.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/components.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:38	16676/16676	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c3a5d-4124%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/menu/menu-types/vertical-menu-modern.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/menu/menu-types/vertical-menu-modern.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:38	32260/32260	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c3a5d-7e04%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-gradient.min.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/core/colors/palette-gradient.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:39	88454/88454	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c5b8c-15986%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/simple-line-icons/style.min.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/fonts/simple-line-icons/style.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:39	3203/3203	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c0108-c83%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/card-statistics.min.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/card-statistics.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:39	961/961	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c0108-3c1%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/vertical-timeline.min.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/css/pages/vertical-timeline.min.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:40	488/488	---MCZ	200	added ('OK')	text/css	etag:W/%225e1c3a5d-1e8%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/assets/css/style.css	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/assets/css/style.css	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:40	1889/1889	---M--	200	added ('OK')	image/png	etag:%225de765ce-761%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/logo/stack-logo-light.png	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/logo/stack-logo-light.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:40	143010/143010	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-22ea2%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-email.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-email.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:41	112203/112203	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1b64b%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-chat.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-chat.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:41	127512/127512	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1f218%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-todo.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-todo.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:41	95348/95348	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17474%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-kanban.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-kanban.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:42	163780/163780	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-27fc4%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-contacts.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/app-contacts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:42	34412/34412	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Mar%202022%2016:04:42%20GMT	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/invoice-template.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/invoice-template.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:42	119616/119616	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1d340%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-alerts.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-alerts.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:43	152275/152275	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-252d3%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-callout.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-callout.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:44	343730/343730	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-53eb2%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-buttons-basic.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-buttons-basic.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:44	103170/103170	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-19302%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-carousel.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-carousel.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:44	116595/116595	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1c773%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-dropdowns.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-dropdowns.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:44	108517/108517	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1a7e5%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-list-group.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-list-group.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:44	148800/148800	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-24540%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-modals.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-modals.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:45	105221/105221	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-19b05%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-pagination.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/component-pagination.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:45	8488/8488	---M--	200	added ('OK')	image/png	etag:%225e1c5b8d-2128%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-1.png	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-1.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:45	9618/9618	---M--	200	added ('OK')	image/png	etag:%225e1c5b8d-2592%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-2.png	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-2.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:46	8732/8732	---M--	200	added ('OK')	image/png	etag:%225e1c5b8d-221c%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-3.png	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-3.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:46	8699/8699	---M--	200	added ('OK')	image/png	etag:%225e1c5b8d-21fb%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-6.png	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/app-assets/images/portrait/small/avatar-s-6.png	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:46	137926/137926	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-21ac6%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/user-profile.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/user-profile.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:46	122640/122640	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1df10%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/user-cards.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/user-cards.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:47	8423/8423	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-20e7%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/login-with-bg-image.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/login-with-bg-image.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:47	127330/127330	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1f162%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/dashboard-ecommerce.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/dashboard-ecommerce.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:48	114593/114593	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1bfa1%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/dashboard-analytics.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/dashboard-analytics.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:48	130087/130087	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1fc27%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/dashboard-fitness.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/dashboard-fitness.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:49	123330/123330	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1e1c2%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/dashboard-crm.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/dashboard-crm.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:49	44898/44898	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-af62%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-1-column.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-1-column.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:49	96594/96594	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17952%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-2-columns.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-2-columns.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:50	105239/105239	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-19b17%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-content-detached-left-sidebar.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-content-detached-left-sidebar.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:50	105959/105959	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-19de7%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-content-detached-left-sticky-sidebar.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-content-detached-left-sticky-sidebar.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:51	105600/105600	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-19c80%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-content-detached-right-sidebar.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-content-detached-right-sidebar.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:52	105980/105980	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-19dfc%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-content-detached-right-sticky-sidebar.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-content-detached-right-sticky-sidebar.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:52	96973/96973	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17acd%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed-navbar.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed-navbar.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:52	97000/97000	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17ae8%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed-navigation.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed-navigation.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:52	97665/97665	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17d81%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed-navbar-navigation.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed-navbar-navigation.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:53	97562/97562	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17d1a%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed-navbar-footer.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed-navbar-footer.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:53	98001/98001	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17ed1%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-fixed.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:53	97675/97675	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17d8b%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-boxed.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-boxed.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:54	96502/96502	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-178f6%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-static.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-static.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:54	98036/98036	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17ef4%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-light.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-light.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:54	97983/97983	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17ebf%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-dark.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-dark.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:54	98141/98141	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-17f5d%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-semi-dark.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-semi-dark.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:55	122218/122218	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1dd6a%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-light.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-light.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:55	121996/121996	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1dc8c%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-dark.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-dark.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
10:04:56	122231/122231	---MCZ	200	added ('OK')	text/html	etag:W/%225e1c3a5d-1dd77%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-semi-dark.html	C:/Users/Usuario/Documents/tema/materialize/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-semi-dark.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
